date,latitude,longitude,magnitude
2005-06-06 07:41:00,39.3278,41.0278,5.6
2005-05-18 01:13:00,41.5547,39.3547,4.5
2005-05-15 10:54:00,38.571,30.871,4.4
2005-05-13 22:30:00,37.9745,27.0745,4.0
2005-05-12 09:25:00,40.315,37.415,4.8
2005-05-12 09:00:00,40.463,37.363,4.6
2005-04-29 22:28:00,40.652,34.852,4.8
2005-04-01 04:35:00,39.3114,40.9114,4.2
2005-03-25 06:13:00,39.4096,40.7096,4.1
2005-03-23 23:43:00,39.3,40.9,4.5
2005-03-23 21:44:00,39.371,40.871,5.6
2005-03-18 13:53:00,39.44,40.74,4.0
2005-03-18 12:42:00,39.37,40.87,4.0
2005-03-17 05:01:00,37.71,26.81,4.2
2005-03-15 20:31:00,39.3198,40.8198,4.0
2005-03-14 04:58:00,39.387,40.887,4.5
2005-03-14 01:55:00,39.388,40.988,5.8
2005-03-12 08:17:00,39.3,40.9,4.1
2005-03-12 08:16:00,39.36,40.86,4.0
2005-03-12 07:36:00,39.352,40.952,5.6
2005-02-18 13:21:00,38.8,39.0,4.1
2005-01-29 18:52:00,38.039,26.839,4.3
2005-01-29 14:48:00,38.2911,29.6911,4.0
2005-01-29 11:35:00,38.2813,26.5813,4.0
2005-01-25 16:05:00,36.63,35.23,4.1
2005-01-23 20:54:00,36.95,27.85,4.1
2005-01-20 23:27:00,38.666,27.166,4.0
2005-01-18 17:27:00,36.91,27.71,4.1
2005-01-17 17:33:00,39.963,40.763,4.2
2005-01-14 19:08:00,36.953,28.353,4.2
2005-01-14 01:07:00,39.8062,40.8062,4.0
2005-01-13 11:00:00,39.1347,27.7347,4.3
2005-01-12 11:25:00,39.2428,27.7428,4.0
2005-01-11 09:18:00,36.9844,27.7844,4.0
2005-01-11 04:36:00,36.945,27.845,5.0
2005-01-11 00:02:00,36.8829,27.8829,4.0
2005-01-10 23:50:00,36.764,27.864,4.8
2005-01-10 23:48:00,36.888,27.888,5.4
2004-12-29 22:22:00,40.305,33.005,4.1
2004-12-28 20:34:00,37.003,28.303,4.5
2004-12-28 15:37:00,37.0373,28.2373,4.2
2004-12-26 08:05:00,36.0897,27.3897,4.3
2004-12-21 00:23:00,36.9824,28.2824,4.1
2004-12-20 23:02:00,36.945,28.345,5.3
2004-12-14 22:24:00,39.73,36.73,4.0
2004-12-12 00:53:00,40.53,32.93,4.0
2004-12-04 10:16:00,39.9237,40.8237,4.0
2004-12-02 15:51:00,39.2677,27.9677,4.4
2004-11-05 17:30:00,39.2715,27.7715,4.5
2004-10-28 17:15:00,38.9483,26.6483,4.0
2004-10-08 13:53:00,37.66,26.66,4.1
2004-10-07 01:05:00,36.504,26.804,5.5
2004-10-04 16:52:00,36.922,30.322,4.2
2004-09-30 09:42:00,39.6357,38.5357,4.1
2004-09-29 15:42:00,40.799,28.999,4.3
2004-09-28 08:02:00,36.7395,34.3395,4.1
2004-09-25 14:28:00,38.43,39.23,4.1
2004-09-16 05:07:00,38.7618,31.1618,4.2
2004-09-16 01:40:00,37.6057,29.2057,4.3
2004-09-08 16:16:00,38.44,39.14,4.1
2004-09-07 18:05:00,38.647,31.247,4.5
2004-09-05 11:18:00,36.9292,27.7292,4.0
2004-09-03 11:21:00,36.9238,27.8238,4.1
2004-08-20 11:12:00,36.356,27.956,4.6
2004-08-18 23:06:00,36.083,27.483,4.4
2004-08-18 22:25:00,36.003,27.503,4.4
2004-08-18 05:57:00,36.703,34.403,4.4
2004-08-14 20:42:00,38.338,39.238,4.4
2004-08-14 00:20:00,38.362,39.262,4.3
2004-08-13 20:35:00,38.308,39.208,4.3
2004-08-13 15:13:00,40.83,26.43,4.1
2004-08-11 15:48:00,38.32,39.22,5.6
2004-08-05 10:30:00,36.995,27.795,4.1
2004-08-05 07:13:00,36.9528,27.7528,4.0
2004-08-04 15:59:00,36.913,27.813,4.0
2004-08-04 14:18:00,36.88,27.78,5.3
2004-08-04 05:46:00,36.926,27.826,4.2
2004-08-04 04:26:00,36.875,27.775,4.3
2004-08-04 04:19:00,36.802,27.802,5.2
2004-08-04 03:57:00,36.8723,27.7723,4.2
2004-08-04 03:49:00,36.8908,27.7908,4.5
2004-08-04 03:01:00,36.8535,27.7535,5.5
2004-08-03 14:58:00,36.9012,27.7012,4.0
2004-08-03 14:17:00,36.929,27.729,4.0
2004-08-03 13:13:00,36.8544,27.6544,4.2
2004-08-03 13:11:00,36.877,27.777,5.2
2004-08-03 09:41:00,36.892,27.792,4.1
2004-08-03 05:33:00,36.828,27.728,4.5
2004-07-29 05:35:00,36.572,27.972,4.2
2004-07-25 08:51:00,38.31,39.21,4.1
2004-07-21 09:14:00,39.6184,33.9184,4.1
2004-07-18 13:03:00,41.0449,33.4449,4.0
2004-07-17 18:06:00,39.03,40.43,4.1
2004-07-12 22:02:00,36.4113,26.0113,4.0
2004-07-11 20:44:00,40.5943,27.1943,4.1
2004-07-06 17:57:00,36.0563,29.0563,4.1
2004-07-03 20:29:00,38.43,31.33,4.1
2004-07-03 18:36:00,36.8394,27.7394,4.1
2004-06-26 18:24:00,37.283,28.283,4.1
2004-06-12 13:37:00,38.637,39.737,4.6
2004-06-12 09:02:00,37.39,36.19,4.1
2004-06-09 03:15:00,38.35,30.25,4.1
2004-06-04 19:45:00,36.7692,26.5692,4.2
2004-05-28 10:14:00,37.4005,36.3005,4.0
2004-05-23 22:41:00,39.95,39.05,4.0
2004-05-20 11:26:00,36.1657,28.2657,4.0
2004-05-16 03:30:00,40.738,29.338,4.4
2004-05-14 16:34:00,37.5105,29.7105,4.3
2004-05-01 19:48:00,39.827,40.827,4.2
2004-04-26 16:57:00,36.6562,26.7562,4.2
2004-04-19 15:27:00,40.6444,27.6444,4.3
2004-04-13 21:47:00,40.8206,31.6206,4.2
2004-04-03 12:47:00,39.93,40.83,4.1
2004-04-01 08:35:00,39.935,40.935,4.4
2004-03-28 05:12:00,39.97,40.77,4.0
2004-03-28 04:55:00,39.8284,40.7284,4.0
2004-03-28 04:26:00,39.91,40.71,4.1
2004-03-28 04:15:00,39.8091,40.8091,4.2
2004-03-28 03:51:00,39.93,40.83,5.6
2004-03-27 04:43:00,39.96,40.76,4.1
2004-03-25 22:09:00,39.827,40.827,4.1
2004-03-25 19:30:00,39.864,40.864,5.6
2004-03-24 04:38:00,38.875,26.775,4.1
2004-03-18 15:14:00,36.189,26.489,4.3
2004-03-03 14:38:00,39.008,40.408,4.3
2004-02-26 04:13:00,37.952,38.252,4.7
2004-02-25 22:02:00,36.0,30.6,4.6
2004-02-19 04:09:00,36.99,28.69,4.1
2004-02-08 09:27:00,39.2811,32.5811,4.2
2004-02-07 19:26:00,39.17,32.67,4.1
2004-02-03 11:50:00,40.62,36.52,4.1
2004-01-22 11:15:00,38.365,31.665,4.2
2004-01-06 13:33:00,36.0319,27.7319,4.0
2004-01-06 10:39:00,38.235,39.035,4.5
2003-12-23 13:07:00,39.8787,29.2787,4.1
2003-12-23 12:23:00,39.865,29.265,4.6
2003-12-16 10:41:00,38.928,26.728,4.2
2003-12-01 21:29:00,39.4496,38.5496,4.1
2003-11-19 04:32:00,37.123,36.323,4.0
2003-11-18 20:28:00,36.5518,26.9518,4.2
2003-11-18 18:36:00,36.589,26.789,4.5
2003-11-05 07:56:00,37.2467,28.0467,4.1
2003-10-27 03:05:00,37.2015,28.2015,4.1
2003-10-11 23:33:00,39.9161,39.1161,4.0
2003-09-27 19:34:00,40.6771,35.8771,4.0
2003-09-24 08:13:00,39.534,38.234,4.7
2003-09-13 13:46:00,36.682,26.882,5.2
2003-09-03 21:03:00,37.625,36.325,4.0
2003-08-31 13:38:00,37.6428,27.5428,4.0
2003-08-30 02:27:00,38.292,38.892,4.1
2003-08-24 08:52:00,41.9862,40.9862,4.3
2003-08-20 09:14:00,38.2763,38.8763,4.3
2003-08-20 02:51:00,38.2772,38.8772,4.1
2003-08-01 00:36:00,39.0651,40.4651,4.2
2003-07-30 21:10:00,38.537,31.337,4.0
2003-07-26 13:31:00,38.041,28.841,4.6
2003-07-26 08:36:00,38.002,28.902,5.4
2003-07-26 01:00:00,38.095,28.895,4.5
2003-07-25 07:21:00,40.9222,31.5222,4.3
2003-07-23 04:56:00,38.086,28.886,5.3
2003-07-13 05:09:00,40.834,27.434,4.1
2003-07-13 01:48:00,38.3356,39.0356,5.5
2003-07-06 20:10:00,40.439,26.039,5.2
2003-07-06 19:10:00,40.474,26.074,5.7
2003-07-05 21:58:00,40.4478,26.0478,4.0
2003-06-22 23:46:00,38.929,28.029,4.5
2003-06-13 10:28:00,39.3269,28.2269,4.1
2003-06-09 17:44:00,40.283,28.083,4.5
2003-06-08 21:38:00,36.081,30.781,4.2
2003-05-21 08:21:00,40.8584,30.9584,4.2
2003-05-21 01:15:00,39.0801,40.4801,4.0
2003-05-20 14:17:00,39.1947,40.4947,4.0
2003-05-19 20:42:00,39.0061,40.5061,4.1
2003-05-19 17:45:00,38.9954,40.4954,4.0
2003-05-16 11:46:00,39.0019,40.5019,4.4
2003-05-15 19:34:00,36.4869,27.4869,4.1
2003-05-12 05:01:00,38.9381,40.5381,4.0
2003-05-12 04:10:00,38.9201,40.5201,4.3
2003-05-11 23:44:00,39.0746,40.4746,4.0
2003-05-10 23:41:00,39.0666,40.4666,4.0
2003-05-10 15:44:00,39.033,40.433,4.5
2003-05-08 01:44:00,38.977,40.577,4.4
2003-05-05 06:05:00,38.9204,40.5204,4.0
2003-05-05 00:56:00,39.0973,40.4973,4.0
2003-05-04 11:00:00,38.1271,26.9271,4.0
2003-05-04 05:46:00,39.0657,40.4657,4.0
2003-05-04 02:09:00,39.0669,40.4669,4.0
2003-05-03 15:10:00,37.135,31.035,4.0
2003-05-03 11:22:00,36.816,31.516,5.4
2003-05-03 00:26:00,38.8733,40.5733,4.1
2003-05-02 18:47:00,38.9729,35.7729,4.1
2003-05-01 09:35:00,38.8427,40.5427,4.1
2003-05-01 06:34:00,39.1359,40.3359,4.0
2003-05-01 00:41:00,39.0163,40.4163,4.2
2003-05-01 00:27:00,39.06,40.46,6.3
2003-04-17 22:34:00,38.159,26.959,5.2
2003-04-10 17:47:00,40.6052,33.0052,4.1
2003-04-10 03:03:00,38.1008,26.8008,4.1
2003-04-10 00:53:00,38.1414,26.8414,4.1
2003-04-10 00:40:00,38.218,26.918,5.7
2003-04-09 17:19:00,36.659,30.959,4.5
2003-04-02 20:55:00,37.9986,38.1986,4.2
2003-04-01 07:51:00,40.7629,30.6629,4.1
2003-03-23 17:08:00,39.9487,39.0487,4.2
2003-03-20 12:25:00,40.0787,28.7787,4.2
2003-03-09 19:01:00,40.7035,30.6035,4.0
2003-02-18 21:13:00,36.246,26.546,4.2
2003-02-13 03:05:00,40.6007,33.0007,4.0
2003-01-30 21:46:00,36.137,27.237,4.3
2003-01-30 20:20:00,36.181,27.181,4.4
2003-01-27 15:57:00,39.4977,39.8977,4.0
2003-01-27 06:17:00,39.4366,39.7366,4.1
2003-01-27 05:26:00,39.441,39.841,6.0
2003-01-16 02:17:00,38.2711,27.1711,4.0
2002-12-14 01:02:00,37.489,36.189,4.9
2002-12-11 15:52:00,38.2421,27.1421,4.0
2002-12-06 19:42:00,36.8968,27.4968,4.0
2002-12-06 12:23:00,36.9929,27.4929,4.0
2002-12-06 11:49:00,36.8317,27.4317,4.0
2002-11-19 01:25:00,38.086,38.386,4.6
2002-11-02 23:47:00,36.7715,27.5715,4.1
2002-10-22 15:52:00,39.387,40.187,4.6
2002-10-17 00:54:00,39.4857,40.5857,4.2
2002-10-17 00:53:00,39.366,40.366,4.7
2002-10-03 07:25:00,38.64,31.34,4.2
2002-10-02 04:31:00,36.146,27.846,4.2
2002-09-26 20:44:00,36.572,27.972,4.6
2002-09-17 12:05:00,40.71,30.61,4.1
2002-09-04 13:35:00,38.207,27.407,4.0
2002-08-24 15:26:00,39.436,40.236,4.0
2002-08-23 04:10:00,37.107,37.307,4.9
2002-08-14 21:01:00,36.067,28.367,4.2
2002-08-10 06:22:00,38.85,38.15,4.0
2002-08-05 04:57:00,38.615,31.215,4.3
2002-08-05 02:29:00,36.93,26.63,4.1
2002-07-30 12:20:00,37.692,29.292,4.7
2002-07-24 09:00:00,36.255,27.755,4.2
2002-07-23 20:06:00,40.94,32.64,4.1
2002-07-22 23:40:00,38.118,38.718,4.2
2002-07-09 22:39:00,39.309,27.809,4.3
2002-07-08 09:42:00,37.128,30.928,4.5
2002-06-28 10:47:00,38.674,31.274,4.4
2002-06-26 21:31:00,38.689,31.289,4.1
2002-06-26 04:31:00,36.08,31.48,4.1
2002-06-18 14:58:00,39.716,39.516,4.3
2002-06-09 15:03:00,40.502,33.002,4.0
2002-06-06 05:09:00,39.01,28.01,4.2
2002-05-28 08:26:00,36.069,27.169,4.4
2002-05-23 04:48:00,38.7,26.5,4.1
2002-05-23 01:08:00,37.449,36.349,4.4
2002-05-19 10:45:00,38.406,26.506,4.1
2002-05-17 15:56:00,36.934,27.234,4.0
2002-05-14 23:32:00,36.955,26.555,4.1
2002-05-13 11:42:00,38.698,31.198,4.4
2002-05-08 02:29:00,36.991,26.491,4.1
2002-05-05 09:22:00,40.504,28.304,4.0
2002-05-01 20:51:00,36.48,30.48,4.1
2002-04-30 23:41:00,36.82,34.62,4.0
2002-04-10 02:20:00,36.28,30.98,4.1
2002-04-05 07:38:00,37.73,30.23,4.1
2002-04-05 00:38:00,40.679,32.979,4.0
2002-04-03 22:57:00,37.716,30.316,4.4
2002-03-23 02:36:00,40.83,27.83,4.0
2002-03-11 01:19:00,36.711,36.011,4.0
2002-03-07 06:12:00,38.29,33.99,4.0
2002-03-01 21:09:00,36.92,27.82,4.1
2002-03-01 15:48:00,38.252,28.052,4.1
2002-03-01 12:01:00,38.339,28.039,4.0
2002-03-01 11:47:00,38.64,30.94,4.0
2002-02-28 08:37:00,40.84,28.14,4.1
2002-02-26 16:30:00,38.666,30.866,4.3
2002-02-24 19:41:00,38.505,31.205,4.4
2002-02-21 18:04:00,38.689,30.889,4.3
2002-02-19 10:12:00,36.104,27.704,4.2
2002-02-17 12:23:00,36.323,27.923,5.0
2002-02-17 06:23:00,38.58,30.88,4.1
2002-02-04 13:06:00,40.137,35.737,4.0
2002-02-03 14:40:00,38.659,31.259,4.0
2002-02-03 11:54:00,38.517,31.117,4.8
2002-02-03 11:39:00,38.583,31.083,5.3
2002-02-03 10:15:00,38.713,30.813,4.0
2002-02-03 10:00:00,38.583,31.183,4.1
2002-02-03 09:55:00,38.62,30.82,4.0
2002-02-03 09:54:00,38.555,31.255,4.0
2002-02-03 09:26:00,38.619,30.919,5.8
2002-02-03 07:14:00,38.786,30.886,5.1
2002-02-03 07:11:00,38.521,31.221,6.5
2002-01-21 14:34:00,38.681,27.881,4.8
2002-01-20 00:10:00,40.694,32.994,4.0
2002-01-17 02:48:00,37.564,31.464,4.4
2002-01-08 14:17:00,36.089,29.889,4.5
2001-12-31 13:32:00,36.271,28.071,4.0
2001-12-29 23:12:00,36.524,28.124,4.0
2001-12-21 14:25:00,36.072,27.372,4.8
2001-12-04 22:35:00,37.162,27.762,4.0
2001-11-29 19:36:00,39.757,41.557,4.2
2001-11-28 10:35:00,39.626,41.626,4.0
2001-11-27 08:53:00,37.83,39.63,4.0
2001-11-12 13:59:00,36.841,34.841,4.6
2001-11-05 01:43:00,36.585,31.285,4.0
2001-10-31 12:33:00,37.131,36.131,5.2
2001-10-18 15:50:00,36.815,35.215,4.7
2001-10-08 11:38:00,36.773,28.173,4.0
2001-09-26 12:36:00,37.88,33.58,4.1
2001-09-17 18:41:00,36.096,31.096,4.1
2001-09-02 21:42:00,38.554,39.854,4.2
2001-09-02 19:27:00,39.085,31.385,4.0
2001-08-26 00:41:00,40.922,31.522,4.9
2001-08-12 18:31:00,40.273,33.773,4.2
2001-07-25 16:52:00,36.312,27.912,4.0
2001-07-18 00:58:00,38.68,26.08,4.4
2001-07-10 21:42:00,39.829,41.629,5.4
2001-07-08 02:15:00,38.859,26.859,4.0
2001-07-05 17:49:00,36.16,38.86,4.0
2001-06-30 18:02:00,37.24,26.74,4.0
2001-06-26 19:28:00,39.993,41.693,4.0
2001-06-26 17:27:00,38.642,26.442,4.1
2001-06-26 17:19:00,38.628,26.528,4.1
2001-06-26 15:30:00,38.605,26.505,4.1
2001-06-25 18:28:00,37.2,36.3,4.1
2001-06-25 13:28:00,37.113,36.213,5.4
2001-06-24 13:33:00,39.356,27.856,4.2
2001-06-24 11:49:00,39.334,27.834,4.1
2001-06-23 13:37:00,36.01,34.11,4.1
2001-06-23 12:18:00,39.382,27.882,4.2
2001-06-22 19:56:00,39.261,27.861,4.1
2001-06-22 11:54:00,39.391,27.891,4.6
2001-06-20 08:16:00,37.99,34.09,4.1
2001-06-12 01:14:00,37.667,26.767,4.1
2001-05-31 19:39:00,39.44,26.34,4.0
2001-05-29 14:15:00,39.76,41.96,4.8
2001-05-29 13:14:00,39.889,41.689,4.7
2001-05-24 03:18:00,39.3,27.9,4.0
2001-05-11 19:06:00,37.387,30.287,4.0
2001-05-11 12:30:00,38.78,39.98,4.0
2001-05-03 06:10:00,40.661,36.661,4.1
2001-04-29 12:17:00,36.4,35.6,4.0
2001-04-09 20:05:00,36.574,28.674,4.0
2001-04-07 04:09:00,40.056,35.756,4.3
2001-04-06 03:26:00,36.171,26.871,4.2
2001-04-02 16:58:00,38.3,37.4,4.1
2001-04-01 01:18:00,40.955,31.155,4.0
2001-03-30 15:30:00,38.772,30.872,4.2
2001-03-22 14:02:00,40.631,33.031,4.5
2001-03-22 06:21:00,38.725,30.925,4.4
2001-03-14 20:34:00,40.811,27.611,4.1
2001-03-11 19:21:00,38.437,33.837,4.0
2001-03-01 13:31:00,37.865,26.765,4.2
2001-02-27 06:14:00,39.026,26.726,4.0
2001-02-27 04:10:00,39.071,26.671,4.1
2001-02-18 00:24:00,38.068,26.668,4.0
2001-02-18 00:07:00,38.28,39.28,4.0
2001-02-02 09:51:00,37.779,30.179,4.3
2001-02-01 09:58:00,40.07,27.77,4.0
2001-01-24 05:19:00,39.583,26.083,4.0
2001-01-19 04:38:00,39.13,27.93,4.1
2001-01-17 12:09:00,36.964,36.064,4.6
2001-01-16 03:33:00,40.97,29.07,4.1
2001-01-04 01:20:00,37.684,26.784,4.1
2000-12-24 11:30:00,38.58,40.28,4.5
2000-12-15 16:44:00,38.6972,31.1972,6.0
2000-11-26 17:20:00,37.908,29.008,4.0
2000-11-26 17:08:00,37.994,28.994,4.1
2000-11-13 03:12:00,40.877,30.777,4.0
2000-11-07 21:13:00,39.476,26.276,4.0
2000-10-30 19:37:00,36.912,28.412,4.1
2000-10-18 22:55:00,36.138,28.738,4.4
2000-10-05 08:38:00,40.549,33.049,4.0
2000-10-05 08:34:00,40.574,32.974,4.1
2000-10-04 07:58:00,37.968,28.868,4.3
2000-10-04 02:34:00,37.829,29.029,4.7
2000-09-27 12:19:00,40.57,33.07,4.0
2000-09-16 04:41:00,36.702,27.502,4.2
2000-09-08 05:46:00,39.367,27.667,4.3
2000-09-02 02:53:00,40.518,32.918,4.0
2000-08-28 22:27:00,40.674,32.974,4.3
2000-08-26 17:15:00,39.323,26.223,4.0
2000-08-23 13:41:00,40.781,30.781,5.3
2000-08-22 11:40:00,40.205,32.105,4.3
2000-08-17 11:49:00,40.85,33.55,4.0
2000-08-07 06:36:00,37.55,40.95,4.0
2000-08-05 00:04:00,36.704,26.004,4.0
2000-07-24 00:04:00,36.586,31.486,4.1
2000-07-07 00:15:00,40.839,29.339,4.5
2000-07-03 05:35:00,36.207,31.707,4.0
2000-06-29 14:15:00,38.533,26.033,4.2
2000-06-09 03:14:00,40.754,32.954,4.6
2000-06-08 21:28:00,40.66,32.96,4.3
2000-06-06 05:59:00,40.523,32.923,4.3
2000-06-06 02:41:00,40.705,33.005,6.0
2000-06-03 11:26:00,36.633,26.133,4.1
2000-05-30 08:17:00,40.68,34.88,4.0
2000-05-27 07:49:00,36.113,35.213,4.3
2000-05-22 19:48:00,38.237,39.437,4.3
2000-05-14 11:16:00,41.142,34.242,4.0
2000-05-12 03:01:00,36.955,36.055,4.6
2000-05-07 23:10:00,38.155,38.855,4.4
2000-05-07 09:08:00,38.202,38.802,4.1
2000-04-27 12:13:00,37.983,29.283,4.1
2000-04-23 13:53:00,38.098,27.798,4.1
2000-04-21 12:29:00,37.791,29.291,4.0
2000-04-21 12:23:00,37.856,29.356,5.4
2000-04-02 18:57:00,40.828,30.328,4.5
2000-04-02 17:26:00,37.633,37.233,4.1
2000-04-02 11:41:00,37.67,37.37,4.4
2000-02-29 20:43:00,40.074,33.974,4.1
2000-02-28 07:45:00,37.037,27.537,4.3
2000-02-28 04:24:00,36.141,26.541,4.2
2000-02-25 18:35:00,40.689,32.989,4.0
2000-02-14 06:56:00,41.035,31.735,4.8
2000-02-09 16:41:00,40.74,29.94,4.1
2000-02-07 20:11:00,39.956,34.056,4.6
2000-02-01 19:46:00,39.02,41.02,4.1
2000-01-31 14:38:00,40.752,29.252,4.1
2000-01-20 10:36:00,40.702,31.402,4.6
2000-01-19 14:15:00,38.7,41.3,4.1
2000-01-05 14:10:00,40.838,31.238,4.1
2000-01-04 16:26:00,40.79,30.69,4.0
2000-01-02 20:28:00,38.46,38.76,4.1
1999-12-28 11:25:00,39.7,38.0,4.1
1999-12-28 11:22:00,39.7,38.1,4.1
1999-12-26 03:37:00,36.533,28.033,4.1
1999-12-20 03:27:00,40.857,30.957,4.2
1999-12-19 23:37:00,40.917,33.917,4.0
1999-12-13 19:13:00,40.718,30.718,4.3
1999-12-12 09:18:00,36.164,31.964,4.0
1999-12-06 22:29:00,37.163,27.563,4.0
1999-11-21 22:27:00,40.744,31.544,4.3
1999-11-21 07:53:00,40.774,31.174,4.0
1999-11-21 04:31:00,40.811,30.911,4.1
1999-11-21 02:49:00,40.892,31.292,4.2
1999-11-20 08:44:00,40.862,31.462,4.0
1999-11-19 19:59:00,40.744,31.044,4.8
1999-11-19 14:01:00,40.85,30.85,4.2
1999-11-19 10:28:00,40.89,30.99,4.3
1999-11-18 18:19:00,40.803,31.403,4.0
1999-11-17 08:15:00,40.809,31.509,4.7
1999-11-17 03:36:00,40.753,31.353,4.1
1999-11-16 17:51:00,40.72,31.62,5.0
1999-11-15 16:26:00,40.869,31.069,4.0
1999-11-14 22:55:00,40.878,31.478,4.0
1999-11-13 18:43:00,40.804,31.504,4.0
1999-11-13 10:10:00,40.809,31.509,4.3
1999-11-13 09:59:00,40.8,31.0,4.1
1999-11-13 08:33:00,40.886,31.386,4.2
1999-11-13 08:14:00,40.847,30.947,4.2
1999-11-13 08:02:00,40.848,31.048,4.0
1999-11-13 04:10:00,40.847,31.447,4.3
1999-11-13 03:57:00,40.745,31.445,4.0
1999-11-13 02:58:00,40.897,31.097,4.2
1999-11-13 01:03:00,40.804,31.404,4.0
1999-11-13 00:54:00,40.731,31.031,4.9
1999-11-13 00:14:00,40.806,31.406,4.2
1999-11-12 22:49:00,40.741,30.941,4.1
1999-11-12 22:20:00,40.814,31.414,4.3
1999-11-12 22:01:00,40.843,31.343,4.0
1999-11-12 21:42:00,40.801,31.201,4.0
1999-11-12 21:38:00,40.803,31.103,4.4
1999-11-12 21:24:00,40.66,31.06,4.1
1999-11-12 20:54:00,40.987,31.387,4.0
1999-11-12 20:53:00,40.871,31.471,4.1
1999-11-12 20:44:00,40.961,31.461,4.0
1999-11-12 20:04:00,40.777,31.177,4.5
1999-11-12 19:15:00,40.768,31.468,4.3
1999-11-12 19:06:00,40.775,31.175,4.3
1999-11-12 19:05:00,40.638,31.338,4.1
1999-11-12 18:59:00,40.82,31.02,4.2
1999-11-12 18:24:00,40.505,31.605,4.0
1999-11-12 18:23:00,40.77,31.07,4.0
1999-11-12 18:14:00,40.755,31.355,4.6
1999-11-12 18:10:00,40.819,31.519,4.0
1999-11-12 18:07:00,40.732,31.232,4.2
1999-11-12 18:04:00,40.694,30.694,4.0
1999-11-12 17:57:00,40.847,31.647,4.0
1999-11-12 17:54:00,40.671,31.371,4.0
1999-11-12 17:52:00,40.848,31.148,4.0
1999-11-12 17:46:00,40.809,31.009,4.5
1999-11-12 17:29:00,40.716,31.516,5.0
1999-11-12 17:26:00,40.744,31.544,4.4
1999-11-12 17:22:00,40.727,31.127,4.6
1999-11-12 17:17:00,40.739,31.139,5.2
1999-11-12 17:16:00,40.73,31.03,4.7
1999-11-12 17:13:00,40.818,31.018,4.3
1999-11-12 17:09:00,40.728,31.628,4.3
1999-11-12 17:06:00,40.761,31.261,4.4
1999-11-12 16:57:00,40.826,31.226,7.1
1999-11-11 14:55:00,40.808,30.208,4.0
1999-11-11 14:41:00,40.7422,30.2422,5.6
1999-11-08 11:59:00,40.745,30.645,4.0
1999-11-07 17:06:00,40.782,30.682,4.2
1999-11-07 16:54:00,40.728,30.728,4.9
1999-11-01 19:56:00,37.33,36.33,4.1
1999-10-29 22:10:00,37.91,32.01,4.0
1999-10-21 07:33:00,38.89,27.19,4.0
1999-10-20 23:08:00,40.892,28.992,4.7
1999-10-05 01:04:00,36.727,28.127,4.2
1999-10-05 00:53:00,36.726,28.226,5.2
1999-10-03 15:48:00,36.25,30.55,4.1
1999-09-29 16:46:00,39.095,28.995,4.1
1999-09-29 00:13:00,40.754,29.354,5.2
1999-09-26 06:38:00,39.005,27.905,4.1
1999-09-24 19:08:00,37.497,38.597,4.3
1999-09-20 21:28:00,40.616,27.616,4.7
1999-09-19 20:26:00,40.681,30.481,4.2
1999-09-18 00:48:00,40.525,29.225,4.6
1999-09-17 19:50:00,40.734,30.134,4.4
1999-09-13 11:55:00,40.7169,30.0169,5.8
1999-09-09 01:32:00,40.74,29.14,4.0
1999-09-06 19:44:00,40.71,31.11,4.1
1999-09-06 06:33:00,40.746,29.746,4.0
1999-09-05 19:52:00,40.667,30.567,4.0
1999-09-04 18:27:00,40.79,30.29,4.1
1999-09-04 10:30:00,40.735,29.935,4.0
1999-09-02 14:25:00,40.604,30.604,4.1
1999-08-31 22:28:00,40.677,29.077,4.4
1999-08-31 08:33:00,40.608,29.908,4.6
1999-08-31 08:10:00,40.7943,29.8943,5.1
1999-08-29 10:15:00,40.793,31.093,4.5
1999-08-26 17:49:00,40.703,30.003,4.8
1999-08-26 06:35:00,37.974,30.874,4.1
1999-08-26 05:37:00,37.995,30.895,4.2
1999-08-24 18:58:00,40.723,30.023,4.2
1999-08-24 17:37:00,39.492,32.592,4.1
1999-08-24 17:33:00,39.483,32.683,4.7
1999-08-24 09:30:00,38.972,33.772,4.0
1999-08-23 20:35:00,40.762,30.562,4.1
1999-08-22 14:31:00,40.616,30.716,4.6
1999-08-22 11:13:00,39.204,40.204,4.3
1999-08-22 01:47:00,40.675,29.075,4.1
1999-08-21 19:21:00,40.747,30.447,4.0
1999-08-20 15:59:00,40.883,30.783,4.3
1999-08-20 10:00:00,40.699,30.599,4.3
1999-08-20 09:48:00,40.702,29.802,4.0
1999-08-20 09:28:00,40.693,29.193,4.5
1999-08-20 00:03:00,40.746,29.846,4.3
1999-08-19 18:34:00,40.75,30.55,4.1
1999-08-19 15:26:00,40.698,29.098,4.1
1999-08-19 15:17:00,40.505,29.205,5.1
1999-08-19 14:24:00,40.621,29.021,4.1
1999-08-19 14:16:00,40.694,29.194,4.5
1999-08-19 13:04:00,40.615,30.715,4.7
1999-08-19 01:52:00,40.733,31.033,4.4
1999-08-18 21:15:00,40.73,30.63,4.2
1999-08-18 15:34:00,40.769,30.069,4.0
1999-08-18 01:04:00,40.72,30.72,4.2
1999-08-17 22:12:00,40.707,30.607,4.0
1999-08-17 21:47:00,40.807,30.007,4.1
1999-08-17 21:14:00,40.78,30.68,4.1
1999-08-17 20:30:00,40.77,29.27,4.1
1999-08-17 18:35:00,40.42,28.72,4.1
